Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
13320,Konde Katu,"",PAPUA BARAT,Kab. TELUK WONDAMA,"","","-1.9936961111111111,134.15384416666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13320
13618,Koba,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.9482975000000002,134.70598333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13618
11218,Sagarmur,"",PAPUA BARAT,Kab. FAKFAK,"","","-2.735001388888889,132.02385722222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11218
12233,Lase Lim,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.050218888888889,130.5787813888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12233
11826,Hawat,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.6984519444444444,130.05776611111114",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11826
11514,Bayampop Atsa,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.9728591666666668,130.45992027777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11514
12686,Pelyu Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","0.1598697222222222,130.02582944444447",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12686
11366,Adekaka,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.3436375,131.0154961111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11366
12953,Tey peley,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.39977944444444447,130.6056072222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12953
13853,Swar Uit,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.8968519444444443,134.10885444444443",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13853
12161,Kodor,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.2891019444444444,130.19153888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12161
11592,Buyef,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.0983619444444443,131.07518472222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11592
12013,Kapat Mirinle Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.26449388888888886,130.88971694444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12013
13393,Pu Nu,"",PAPUA BARAT,Kab. TELUK WONDAMA,"","","-2.441396666666667,134.26251305555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13393
13540,Embinusu,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.5828577777777775,133.8377475",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13540
12308,Loca Tol,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.9868755555555555,130.53833472222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12308
11291,Tata,"",PAPUA BARAT,Kab. FAKFAK,"","","-2.732759166666667,132.65441805555557",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11291
11145,Ngagamanusa,"",PAPUA BARAT,Kab. FAKFAK,"","","-2.7836519444444443,132.05460611111113",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11145
12842,Senyu Pale,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.6677269444444442,129.86327388888887",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12842
13247,Awosuami,"",PAPUA BARAT,Kab. TELUK WONDAMA,"","","-2.703888055555556,134.39221999999998",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13247
12920,Tamagui,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.320835,130.25031972222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12920
11001,Faraimagen,"",PAPUA BARAT,Kab. FAKFAK,"","","-2.625691388888889,132.44750638888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11001
