Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
1089,Baaloen,"",ACEH,Kab. ACEH JAYA,"","","4.613888888888889,95.58277777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1089
1013,Batulanting,"",ACEH,Kab. ACEH SINGKIL,"","","2.236388888888889,97.16833333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1013
934,Nasi,"",ACEH,Kab. ACEH BESAR,Pulo Aceh,"","5.6994444444444445,95.08194444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/934
1090,Batee,"",ACEH,Kab. ACEH JAYA,"","","4.615277777777777,95.57416666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1090
1014,Bekhu,"",ACEH,Kab. ACEH SINGKIL,"","","2.0580555555555553,97.35277777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1014
936,Sidom Besar,"",ACEH,Kab. ACEH BESAR,"","","5.715833333333333,95.01777777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/936
1091,Bateeburouk,"",ACEH,Kab. ACEH JAYA,"","","4.686069166666667,95.52005416666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1091
1015,Biawak,"",ACEH,Kab. ACEH SINGKIL,"","","2.2802777777777776,97.34055555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1015
1092,Bateepenjaba,"",ACEH,Kab. ACEH JAYA,"","","4.7207622222222225,95.482155",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1092
937,Sidom Kecil,"",ACEH,Kab. ACEH BESAR,"","","5.7138888888888895,95.01555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/937
1016,Birahan,"",ACEH,Kab. ACEH SINGKIL,"","","2.1888888888888887,98.03777777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1016
938,Tengkorak,"",ACEH,Kab. ACEH BESAR,"","","5.657993333333334,95.15911944444446",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/938
1093,Bateeperling,"",ACEH,Kab. ACEH JAYA,"","","4.686909166666667,95.50894833333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1093
1017,Buaya,"",ACEH,Kab. ACEH SINGKIL,"","","2.112777777777778,97.35055555555554",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1017
939,Tuan,"",ACEH,Kab. ACEH BESAR,"","","5.564473333333333,95.24962305555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/939
1018,Busung Besar,"",ACEH,Kab. ACEH SINGKIL,"","","2.213611111111111,97.20944444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1018
1094,Bateerigah,"",ACEH,Kab. ACEH JAYA,"","","4.635,95.52166666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1094
940,Ujongriting,"",ACEH,Kab. ACEH BESAR,"","","5.222222222222222,95.24333333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/940
1019,Busung Kecil,"",ACEH,Kab. ACEH SINGKIL,"","","2.215423888888889,97.20762055555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1019
1095,Bateetutong,"",ACEH,Kab. ACEH JAYA,"","","4.6466666666666665,95.58305555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1095
941,Uu,"",ACEH,Kab. ACEH BESAR,"","","5.671128888888889,95.03800361111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/941
1096,Bateeuleegajah,"",ACEH,Kab. ACEH JAYA,"","","4.635833333333333,95.52111111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1096
942,Uuh,"",ACEH,Kab. ACEH BESAR,"","","5.755277777777778,95.0125",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/942
1020,Cemara,"",ACEH,Kab. ACEH SINGKIL,"","","2.2602072222222223,97.79567361111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1020
1097,Blekoh,"",ACEH,Kab. ACEH JAYA,"","","4.6125,95.5825",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1097
1021,Dua,"",ACEH,Kab. ACEH SINGKIL,"","","2.1869444444444444,97.32694444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1021
943,Alaala,"",ACEH,Kab. SIMEULUE,"","","2.6738888888888885,96.10583333333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/943
1098,Enggang,"",ACEH,Kab. ACEH JAYA,"","","4.642499999999999,95.56472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1098
1022,Gosongtelaga,"",ACEH,Kab. ACEH SINGKIL,"","","2.2752777777777777,97.93722222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1022
944,Arafulu,"",ACEH,Kab. SIMEULUE,"","","2.9030555555555555,95.75722222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/944
1099,Keluang,"",ACEH,Kab. ACEH JAYA,"","","5.1274999999999995,95.29083333333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1099
1100,Khek,"",ACEH,Kab. ACEH JAYA,"","","4.808904722222222,95.42808194444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1100
1023,Inakuri,"",ACEH,Kab. ACEH SINGKIL,"","","2.216305,97.30306916666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1023
945,Aramaram,"",ACEH,Kab. SIMEULUE,"","","2.6489394444444443,96.1528875",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/945
1101,Kreueh,"",ACEH,Kab. ACEH JAYA,"","","4.772777777777778,95.44861111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1101
1024,Jawijawi,"",ACEH,Kab. ACEH SINGKIL,"","","2.379722222222222,97.56222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1024
