Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
855,Damar,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW UTARA,Kaidipang,"","0.9233333333333333,123.26083333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/855
6516,Lungguhe,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","4.74613,125.49027472222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6516
6686,Manumpitaeng,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.660753611111111,125.47409666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6686
6601,Kineongan,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.3387738888888887,125.0761111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6601
856,Nunuka,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW UTARA,Bolang Itang Timur,"","0.915,123.39555555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/856
6518,Mahangsumangi,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.4027624999999997,125.58125722222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6518
6687,Nusadarua Mundung Sawunahi,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.1196866666666665,125.36749166666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6687
6602,Kolongan,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.3347222222222221,125.07388888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6602
857,Likri,"",SULAWESI UTARA,Kab. MINAHASA,Eris,"","1.2344444444444445,124.91611111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/857
6688,Nusadarua Mundung Timuhi,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.118866388888889,125.36618333333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6688
