Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
6340,Bajau,"",KALIMANTAN TIMUR,Kab. KUTAI TIMUR,"","","0.9211111111111111,118.05194444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6340
6262,Sebudak Panjang,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"","","2.938246944444445,117.44134055555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6262
6420,TN 2,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"","","3.574009444444444,117.32684111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6420
6117,Tambora,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"","","-0.6458699999999999,117.44263972222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6117
6191,Telasau,"",KALIMANTAN TIMUR,Kab. BERAU,"","","2.1780555555555554,117.74222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6191
6341,Belian,"",KALIMANTAN TIMUR,Kab. KUTAI TIMUR,"","","0.9094444444444445,118.92805555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6341
6263,Sebudak Pendek,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"","","2.921443611111111,117.43072194444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6263
6421,Tungkudacing,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"","","3.751914722222222,117.68690194444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6421
6342,Birahbirahan,"",KALIMANTAN TIMUR,Kab. KUTAI TIMUR,"","","0.6925,118.47472222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6342
6192,Tempurung,"",KALIMANTAN TIMUR,Kab. BERAU,"","","2.1758333333333333,117.85638888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6192
6118,Tanjungdewa,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"","","-0.63,117.31",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6118
