Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
5455,Batu Nusa,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.473333333333333,119.86805555555554",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5455
5295,Halura,"",NUSA TENGGARA TIMUR,Kab. SUMBA TIMUR,"","","-10.315555555555557,120.19583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5295
5617,Raijua,"",NUSA TENGGARA TIMUR,Kab. SABU RAIJUA,"","","-10.619444444444445,121.57694444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5617
5377,Batutiang Bendera,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"","","-10.725277777777778,123.02777777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5377
5296,Koatak,"",NUSA TENGGARA TIMUR,Kab. SUMBA TIMUR,"","","-10.314166666666667,120.16416666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5296
5456,Batudidiki,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.676304444444444,119.5332936111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5456
5535,Pemaroh,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.580555555555556,119.62805555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5535
5217,Bani,"",NUSA TENGGARA TIMUR,Kab. FLORES TIMUR,"","","-8.240833333333333,123.2786111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5217
5618,Wadu Mea Dainao,"",NUSA TENGGARA TIMUR,Kab. SABU RAIJUA,"","","-10.598611111111111,121.72333333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5618
5457,Batumandi Barat,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.500277777777777,119.71027777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5457
398,Kondo,"",NUSA TENGGARA TIMUR,Kab. SIKKA,Maumere,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/398
5378,Batutua Kadale Dua,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"","","-10.72769138888889,123.02390055555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5378
5536,Pengah Besar,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.580277777777777,119.68861111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5536
5297,Manggudu,"",NUSA TENGGARA TIMUR,Kab. SUMBA TIMUR,"","","-10.330277777777777,120.11749999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5297
5458,Batumandi Utara,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.487777777777778,119.73166666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5458
5619,Wadu Mea Halapaji,"",NUSA TENGGARA TIMUR,Kab. SABU RAIJUA,"","","-10.581388888888888,121.91944444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5619
5218,Belen,"",NUSA TENGGARA TIMUR,Kab. FLORES TIMUR,"","","-8.60361111111111,122.84555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5218
5537,Pengah Kecil,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.587222222222223,119.69333333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5537
5379,Batutua Kadale Esa,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"","","-10.727105,123.02470583333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5379
5298,Nuha,"",NUSA TENGGARA TIMUR,Kab. SUMBA TIMUR,"","","-9.893611111111111,119.75888888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5298
5219,Belopo Belen,"",NUSA TENGGARA TIMUR,Kab. FLORES TIMUR,"","","-8.610833333333334,122.87583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5219
5459,Batupengah,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.573611111111111,119.7175",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5459
5380,Bau,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"","","-10.862499999999999,123.06138888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5380
5538,Pimpe Nusa,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.598611111111111,119.7675",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5538
5299,Nuhamanu,"",NUSA TENGGARA TIMUR,Kab. SUMBA TIMUR,"","","-10.016944444444444,120.84888888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5299
5220,Belopo Kre,"",NUSA TENGGARA TIMUR,Kab. FLORES TIMUR,"","","-8.639166666666666,122.9",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5220
5460,Batuputih,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.489550833333332,119.75679777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5460
5539,Pinda,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.619722222222222,119.46916666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5539
5381,Bauren,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"","","-10.550267777777778,123.35976944444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5381
