Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
4247,Tidung Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.796666666666667,106.495",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4247
4166,Gosongpramuka,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.739722222222222,106.61555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4166
4248,Tidung Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.803055555555555,106.52333333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4248
4167,Gosongrengat,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.4647033333333335,106.43887583333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4167
4249,Tikus,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.856111111111111,106.58638888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4249
4168,Gudustinggi,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.803888888888888,106.5363888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4168
4250,Tondan Timur,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.579444444444444,106.59472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4250
4169,Harapan,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.652777777777779,106.57805555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4169
4252,Untungjawa,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.976944444444444,106.70666666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4252
4170,Jagung,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.477222222222222,106.525",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4170
4254,Yu Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.549444444444444,106.52833333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4254
4171,Jukung,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.568333333333333,106.52722222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4171
4256,Pondokdayung,"",DKI JAKARTA,KOTA JAKARTA UTARA,"","","-6.094444444444444,106.79277777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4256
4172,Kaliage Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.661666666666667,106.56805555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4172
4173,Kaliage Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.666666666666667,106.56805555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4173
4174,Kapas,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.516666666666667,106.52055555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4174
4175,Karangberas Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.770631944444444,106.55423055555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4175
4176,Karangberas,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.770555555555555,106.56027777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4176
4177,Karangbongkok,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.683915555555556,106.56274027777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4177
4178,Karangcongkak,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.708611111111111,106.5761111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4178
4179,Karangkudus Barat,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.854444444444444,106.61416666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4179
4180,Karangkudus,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.852777777777778,106.61999999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4180
653,Putri,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","
	05 35’ 32” LS dan 106 34’ 07” BT
","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/653
4181,Karya,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.7347222222222225,106.60111111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4181
4182,Kayuangin Bira,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.6066666666666665,106.56722222222221",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4182
4183,Kayuangin Genteng,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.619444444444445,106.56138888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4183
4184,Kayuangin Melintang,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.583611111111111,106.55194444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4184
4185,Kayuangin Putri,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.59,106.55805555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4185
4186,Kelapa,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.653888888888889,106.56888888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4186
4187,Kelapadua,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.6492563888888885,106.56631083333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4187
4188,Kelor Barat,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.556666666666667,106.52666666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4188
4189,Kelor Timur,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.555,106.53138888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4189
390,Melintang Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,Kepulauan Seribu Utara,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/390
4190,Kelor,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-6.025866111111111,106.74528527777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4190
4191,Kongsi,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"",5° 51' 22.000,"",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4191
392,Panjang Atas,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,Kepulauan Seribu Utara,"","-5.589444444444444,106.55361111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/392
4192,Kotok Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.700555555555556,106.53888888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4192
393,Tongkeng,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,Kepulauan Seribu Utara,"","-5.591388888888889,106.54305555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/393
4193,Kotok Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.689715277777778,106.532055",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4193
394,Putri Barat,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,Kepulauan Seribu Utara,"
	50 35' 38"" LS dan 1060 33' 34"" BT
","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/394
4194,Kuburancina,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.618055555555556,106.57222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4194
395,Putrigundul,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,Kepulauan Seribu Utara,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/395
4195,Kuduslempeng,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.85361111111111,106.62277777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4195
396,Kelapa,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,Kepulauan Seribu Utara,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/396
4196,Laga,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.538888888888889,106.57833333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4196
4197,Laki,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.956666666666667,106.52111111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4197
4198,Lancang Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"",5° 55' 41.000,"",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4198
4199,Lancang Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.937222222222222,106.59444444444443",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4199
4200,Lipan,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.5216666666666665,106.52527777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4200
4201,Macan Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.598055555555555,106.54916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4201
4202,Matahari,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.604444444444444,106.54472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4202
4203,Melinjo,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.5725,106.54138888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4203
4204,Melintang Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.58,106.54916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4204
4205,Melintang Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.587222222222222,106.54638888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4205
4206,Nyamplung,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.502222222222223,106.53333333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4206
4207,Nyamuk Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-6.006388888888889,106.83194444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4207
