Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
638,NIBUANGBATUKALANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.271388888888889,100.40138888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/638
566,SILABULABU SABEU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.752222222222222,99.96833333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/566
482,ULA,"",SUMATERA BARAT,KOTA PADANG,BUNGUS TELUK KABUNG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/482
639,NIBUANGSUNGAINIPAH,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.3747222222222222,100.55888888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/639
567,SILABULABU SIGOISO,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.756666666666667,99.99027777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/567
640,NYAMUK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2661111111111112,100.2975",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/640
483,ANSO,"",SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN TENGAH,"","-0.6336111111111111,100.09916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/483
568,SILOINA,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-1.7802777777777776,99.29583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/568
641,PAGANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.1594444444444443,100.34861111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/641
484,KASIAK,"",SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN UTARA,"","-0.596388888888889,100.07472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/484
569,SIMAILEPPET,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-1.5622222222222222,99.20194444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/569
642,PANYU,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.5005555555555556,100.43833333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/642
570,SIMASINGITNGIT,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.9822222222222226,100.42527777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/570
485,TANGAH,"",SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN TENGAH,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/485
643,SEMANGKI GADANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.3455555555555554,100.51972222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/643
571,Simakakkang,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-1.9413888888888888,99.57166666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/571
486,UJUANG,"",SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN TENGAH,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/486
644,SEMANGKI KETEK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.3422222222222222,100.51916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/644
572,SIMALEGUK SABEU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-3.2080555555555557,100.40138888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/572
487,AMANNA,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,SIBERUT UTARA,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/487
645,SETAN GADANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2155555555555555,100.41666666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/645
573,SIMALEGUK SIGOISO,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-3.2266666666666666,100.41388888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/573
488,ATEI,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,PAGAI UTARA,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/488
646,SETAN KETEK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2186111111111113,100.41666666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/646
574,SIMASIT,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-0.9530555555555555,98.95527777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/574
489,BAKATMENUANG,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,SIKAKAP,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/489
647,SIBUNTASUNGAIPINANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2138888888888888,100.33944444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/647
575,SIMUNGGUK,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-3.265833333333333,100.57083333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/575
490,BAKATPEIGU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,SIKAKAP,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/490
648,SIRONJONG GADANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2294444444444446,100.40722222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/648
576,SINIAI,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.7805555555555554,99.98111111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/576
649,SIRONJONG KETEK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.225,100.40305555555557",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/649
491,BAREKAI,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,SIBERUT BARAT DAYA,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/491
577,SIOPA SABEU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.8780555555555556,100.16666666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/577
650,Taraju,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.1822222222222223,100.3963888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/650
492,BERIKOPEK,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,PAGAI SELATAN,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/492
578,SIOPA SIGOISO,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.8897222222222223,100.17888888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/578
