Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal
6803,Pabunua Besar,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.05638888888888889,119.80388888888889"
7778,Siali,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4275772222222222,122.06678777777778"
7304,Sosoat,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5283333333333333,123.2475"
6888,Bahobulusa Kecil,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9566666666666666,121.43222222222222"
6857,Sumangat,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9869444444444444,120.73222222222222"
7432,Bano,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4697222222222222,121.6913888888889"
7352,Tollobundu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9272222222222222,123.14861111111112"
7600,Ketapang Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47276666666666667,121.69968"
7028,Tadinang,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.024722222222222,122.36388888888888"
6760,Mantawalu Daka,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.5155555555555555,123.09861111111111"
7626,Kuros,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4397941666666667,122.07070416666666"
6784,Dilana,"",SULAWESI TENGAH,Kab. POSO,"","","-1.7858333333333332,120.60416666666666"
6761,Mantawalu Ise,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.5488888888888889,123.09583333333333"
7792,Sumpala Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4768986111111111,121.69047694444444"
6815,Vatumesara,"",SULAWESI TENGAH,Kab. DONGGALA,"","","0.16177444444444444,119.8062675"
7318,Talam,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0750172222222223,123.86661444444444"
7106,Bobo Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6530555555555555,123.15472222222223"
7001,Panimbawang,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.0588888888888888,122.51972222222223"
6913,Bubulang Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.135241388888889,122.61130555555555"
7699,Orogoan ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4652777777777778,121.70444444444445"
7378,Uno Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.275,123.19805555555556"
7454,Bembe Saluan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.40722222222222226,122.09861111111111"
7535,Janda,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5563888888888889,121.66111111111111"
7232,Molilis,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9294444444444443,123.72194444444445"
7858,Towo Timur,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41333333333333333,122.14777777777779"
7559,Kalalung Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4330555555555556,121.78777777777778"
6970,Macan,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.6888888888888889,121.95222222222222"
6943,Kelapa,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9430555555555555,121.49444444444444"
7597,Kayomeriraya Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4197222222222222,121.80277777777778"
7398,Tenga,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.38333333333333336,120.63333333333334"
7738,Patoyan Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.45861111111111114,121.76027777777777"
7123,Boyoko Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4447222222222222,123.26305555555555"
7485,Curi Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.40361111111111114,121.83277777777778"
7385,Giombang,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.43194444444444446,120.6061111111111"
7063,Bakakang Kecil Selatan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5808333333333333,123.45194444444445"
7743,Payanong,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.23472222222222222,122.1588888888889"
7055,Antulah Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8958333333333333,123.69055555555556"
7195,Loiso,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0975,123.86333333333333"
7175,Labobo,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7302777777777778,123.3286111111111"
6791,Karangpuana,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.7053830555555555,119.66880777777779"
7545,Jiba,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43015416666666667,122.06276666666666"
6850,Sanjangan,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.8208333333333333,120.38444444444445"
7668,Mbositi Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4697222222222222,121.6875"
7492,Dagabiruni Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5105555555555555,121.745"
7399,Tobong,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.3694444444444444,120.65611111111112"
7619,Kukulan Enam,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4222222222222222,121.7975"
7231,Mobua,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5391666666666666,122.78388888888888"
7361,Tongkubu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5555555555555556,123.1325"
7661,Marhaba Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5045544444444444,121.73701305555555"
7278,Sabalande,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4791666666666667,122.78444444444445"
7608,Kompakatan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.40444444444444444,122.15416666666667"
6848,Pulias,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9941666666666666,120.74027777777778"
6936,Kallo Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.117461388888889,122.59036805555554"
7115,Boniton Barat,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4700000000000002,123.47166666666666"
6870,Busak,"",SULAWESI TENGAH,Kab. BUOL,"","","1.27,121.36361111111111"
7320,Tamaeloboang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3194444444444444,123.215"
6750,Bolak,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.6275000000000001,122.83527777777778"
7620,Kukulan Lima,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42083333333333334,121.80138888888888"
7122,Boyoko Satu Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4452777777777779,123.26055555555556"
7436,Batongo Luar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3619444444444444,121.86222222222221"
6831,Kapas,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.2808333333333333,120.80388888888889"
7015,Sainoa,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.1275,122.61166666666666"
7298,Sitanga,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3913888888888888,123.07055555555556"
7878,Walea Besar ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.25527777777777777,122.31277777777777"
7579,Kayome Delapan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4166666666666667,121.76694444444445"
7317,Talam Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6186111111111112,123.19861111111112"
7691,Nenebulo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.49519,121.73876388888888"
7017,Samarengga,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.3866666666666667,122.81722222222221"
7114,Bongunang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3866666666666667,123.06138888888889"
7283,Salambangan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5013888888888889,122.80222222222221"
6843,Pinjan,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.3172222222222223,121.06055555555555"
7562,Kalemo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3475,121.85416666666666"
7182,Lantiong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4413888888888888,123.03666666666666"
6747,Basumpelan,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8894444444444444,123.14"
6945,Kokoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2855555555555553,122.38833333333334"
7250,Palupalubarat Tangatanga,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4230555555555557,123.28805555555556"
7727,Papadari ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.24666666666666667,122.07388888888889"
6966,Lera,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.234166666666667,122.33999999999999"
7223,Mato Utara Luar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6263888888888889,123.47833333333334"
7052,Ampas Timur Laut,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4152777777777776,123.29666666666667"
6864,Tumpangan,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.073888888888889,120.6713888888889"
7062,Bakakang Besar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5791666666666666,123.455"
7553,Kadongkalang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3466666666666666,121.86138888888888"
7848,Tongkabu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3138888888888889,121.9825"
6804,Pabunua Kecil,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.049166666666666664,119.80055555555555"
7375,Tumbak Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9226055555555555,123.53101583333333"
7153,Kelapalima Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.648611111111111,123.61722222222221"
7321,Tambaton,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8975,123.1825"
6958,Lalangan,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9380555555555556,121.35916666666667"
7646,Luoknyo Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.49929055555555557,121.74527777777777"
7753,Potean,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4597027777777778,121.72162277777778"
7590,Kayome Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4188888888888889,121.76472222222222"
7475,Bulitoko Tiga ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.48155694444444447,121.69383611111111"
7698,Onton,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.36527777777777776,122.02"
7486,Dabuolot,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5006580555555555,121.73741027777778"
7487,Dada,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.405,121.82916666666667"
6810,Sayanggi Kecil,"",SULAWESI TENGAH,Kab. DONGGALA,"","","0.7461111111111111,120.07555555555555"
7210,Mallangan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8755555555555556,123.76305555555555"
7007,Pengia,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9305555555555554,121.43916666666667"
7233,Molilisoluno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9577777777777778,123.73002361111111"
7165,Kinaput,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4472222222222222,123.2611111111111"
7273,Popowatanga,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.071911666666667,123.86589416666666"
7381,Ala,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.30456972222222223,120.97272527777778"
7365,Totogong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4455555555555555,123.0325"
7136,Dolungun,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3258333333333334,123.21611111111112"
6860,Tiga Dalam,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.0693161111111111,120.61284694444444"
7260,Peposo,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.51,122.78388888888888"
6776,Tinalapu,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.6641666666666667,122.6763888888889"
6900,Batukembar Kecil,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9405555555555556,121.48305555555555"
6947,Korolaki,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-2.002222222222222,121.34305555555555"
7623,Kukulan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41694444444444445,121.80055555555555"
7309,Taduno Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.952222222222222,123.7088888888889"
7546,Jobang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4272222222222222,122.11916666666666"
6973,Malena,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2744444444444443,122.40833333333335"
6978,Marege,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.281111111111111,122.43472222222222"
7726,Panjang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3994444444444445,121.82027777777778"
7836,Togean,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.38861111111111113,121.9625"
7125,Boyommemela,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5041666666666667,123.24944444444445"
7301,Sondang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6233333333333333,123.18666666666667"
7037,Tetembonti,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.7133333333333334,121.87138888888889"
7138,Essenggon,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3211111111111111,123.22166666666666"
7732,Patabalanak,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.21416666666666667,122.21277777777777"
6827,Indokdimak,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.7627777777777778,120.57472222222222"
7522,Fo'o,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5136111111111111,121.72805555555556"
7712,Pakere Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.34194444444444444,121.86944444444444"
7187,Lesampuang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4933333333333334,122.74166666666667"
7254,Panimbawang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8975,123.69361111111111"
6918,Co Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.112907777777778,122.58496583333333"
6816,Vatusayanggi,"",SULAWESI TENGAH,Kab. DONGGALA,"","","0.7458333333333332,120.0761111111111"
7752,Porokida,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.45922694444444445,121.72243666666667"
6771,Sosomon,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8777777777777778,123.075"
7077,Banggai Satu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7049999999999998,123.51888888888888"
7819,Tengah,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.34305555555555556,122.12944444444443"
7705,Paeloa,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3530555555555555,122.01277777777777"
7217,Masepe,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0305555555555554,123.77055555555556"
7772,Santigi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2388888888888889,122.14666666666668"
7269,Popowabatu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.075041111111111,123.8719336111111"
7332,Tengah,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5691666666666666,123.46916666666667"
7518,Elena,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43194444444444446,122.11166666666666"
299,LINGAYAN,LINGIAN,SULAWESI TENGAH,Kab. TOLI-TOLI,DAMPAL UTARA,"","0.9794444444444445,-119.75888888888889"
7662,Marhaba Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5047930555555555,121.73698694444444"
7687,Monding,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3358333333333333,121.97833333333334"
7261,Pobongkoli,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.1244444444444444,123.60138888888888"
7842,Tondongi Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5176402777777779,121.66827611111111"
7418,Baeda,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5891666666666667,121.62583333333333"
7554,Kakata,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41250000000000003,121.7611111111111"
7139,Galula,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9091666666666667,123.14027777777778"
7824,Tikolobuaya,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.40972222222222227,121.83138888888888"
7354,Tomboti,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6175,123.20555555555556"
7818,Tende Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5077777777777778,121.76833333333333"
7710,Pajahora,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43472222222222223,121.78472222222221"
7299,Solongan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3897222222222223,123.15916666666668"
6786,Babangkau,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.0225,119.78444444444445"
7000,Pandan,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.945,121.36638888888888"
7756,Poya Lima,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5341666666666667,121.6613888888889"
7328,Tanalan Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0825,123.74444444444444"
7197,Lokotoi Besar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.49,123.51277777777777"
7161,Kepita Satu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5158333333333334,123.39666666666668"
7880,Wamoha,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41555555555555557,121.82944444444443"
7791,Sumpala Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47754111111111114,121.68990416666666"
7032,Tapohulu,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9319444444444442,121.32888888888888"
7450,Batusatu ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5619444444444445,121.68666666666667"
7737,Patoyan Enam,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4463888888888889,121.75527777777778"
6892,Balasika Utara,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9047222222222222,121.44555555555556"
7484,Cabi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4241666666666667,121.79916666666666"
7467,Bonebae Diki,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.24055555555555555,122.15"
6976,Manyulodiana Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.1310000000000002,122.61564916666666"
7413,Anis,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.34833333333333333,121.87638888888888"
6955,Labota,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9430555555555555,121.35972222222222"
7372,Tudak Bulusan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6380466666666667,123.16577083333334"
7286,Samambulit,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4855555555555555,122.77333333333333"
7422,Balatik,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4247222222222222,122.11833333333333"
6869,Boki,"",SULAWESI TENGAH,Kab. BUOL,"","","1.095,121.81166666666667"
7107,Bobu Dalam,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5108333333333333,123.43944444444445"
6953,Labota Besar,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9155555555555555,121.44083333333333"
7057,Apal Empat,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5025,123.25222222222222"
7145,Kalo,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9380555555555556,123.29277777777777"
7220,Mato Kecil Utara,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6302777777777777,123.4825"
6863,Tinggilanga,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9941666666666666,120.71777777777778"
7051,Akialus,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.1205555555555557,123.275"
7070,Balayon Satu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5052777777777777,123.24916666666667"
7481,Buton Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4708333333333333,121.68416666666667"
6901,Batumandi,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9044444444444444,121.3913888888889"
7002,Panjang,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.8497222222222223,121.44388888888889"
412,SALANDO,"",SULAWESI TENGAH,Kab. TOLI-TOLI,DAKO PAMEAN,"","1.336111111111111,-119.2038888888889"
7488,Daengali Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5354941666666666,121.6660088888889"
7724,Pangempa,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3172222222222222,121.94555555555556"
7814,Taule,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2619444444444444,122.12083333333332"
7305,Sosoatmatanga,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7236111111111112,123.57583333333334"
7571,Karangbatu Putih,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.23049611111111112,122.86469388888888"
7817,Tende Satu ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5091666666666667,121.76083333333334"
7389,Lolayo,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.4338888888888889,121.22444444444444"
7540,Jendela Tengah,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3411111111111111,121.87527777777777"
7768,Saha,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.471115,121.69798888888889"
7708,Paita,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4255555555555556,122.01555555555555"
7519,Empang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4716666666666667,121.69444444444444"
6994,Paku,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.0438888888888886,122.40722222222223"
7348,Toado,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.097777777777778,123.92694444444444"
6911,Buagala,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.0541666666666667,122.51638888888888"
6844,Poteang,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.7605555555555555,120.5886111111111"
7872,Unauna,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.17194444444444443,121.60944444444443"
7552,Kadoda,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.24583333333333335,122.075"
7797,Tabara Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5052777777777778,121.73800194444445"
6829,Kabetan,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.0641847222222223,120.59959388888889"
6851,Sigandan,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.05,120.61611111111111"
6926,Gagak,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9058333333333333,121.40694444444445"
7813,Tangkiyan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3433333333333333,121.88111111111111"
7124,Boyommaute,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5091666666666668,123.24972222222222"
7081,Batongbatong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5847222222222224,123.48055555555555"
7847,Tondongi Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5183333333333334,121.66777777777779"
6833,Libutonsosi,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9836111111111111,120.71888888888888"
6910,Bonte Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.073055555555556,122.53111111111112"
7100,Batutanjungpamali,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.2808333333333333,123.5586111111111"
6743,Balean,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.898611111111111,123.07249999999999"
7612,Kramat Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.22138888888888889,122.28444444444445"
7751,Porokida Satu ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5052566666666667,121.73498083333334"
7089,Batukalamata,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.565,123.1275"
7279,Sabian,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5086111111111111,122.79277777777777"
7384,Dongkala,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","-0.44833333333333336,120.07444444444444"
7336,Tikala,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9516005555555556,123.72125666666666"
7666,Mbositi Empat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47000000000000003,121.68777777777778"
7816,Tende Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5080555555555556,121.765"
7221,Mato Selatan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6405555555555555,123.48083333333334"
7433,Baruba,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2152777777777778,122.21166666666667"
7132,Dilepan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5983333333333334,122.84222222222222"
6790,Jono,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.021388888888888888,119.785"
7247,Pajambana,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.2255555555555557,123.14555555555556"
7622,Kukulan Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41805555555555557,121.8"
7784,Silendo Utara,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4327777777777778,121.93722222222223"
