Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
8790,Lumboso Kiki,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8680555555555556,122.7996",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8790
8791,Mohinggito,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9237175,122.87573222222221",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8791
8792,Mongaila,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8838911111111111,122.74098388888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8792
8793,Motuo,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9963216666666667,122.6604813888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8793
8794,Otilade,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9045105555555556,122.84702444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8794
8795,Otiola Da'a,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8758333333333334,122.88583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8795
8796,Otiola Kiki,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8706166666666667,122.87729999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8796
8797,Palowa,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9233797222222222,122.86142583333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8797
8798,Ponelo,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8598166666666667,122.89636666666668",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8798
8799,Popaya,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9959747222222222,122.63701194444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8799
8800,Saronde,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9258344444444444,122.86466499999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8800
8801,Tinggolodu,"",GORONTALO,Kab. GORONTALO UTARA,"","","1.0150744444444444,122.39261388888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8801
8802,Tolinggula,"",GORONTALO,Kab. GORONTALO UTARA,"","","1.0540016666666667,122.20474694444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8802
8804,Asiangi,"",GORONTALO,Kab. BOALEMO,"","","0.4904983333333333,122.34845333333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8804
8805,Bandera,"",GORONTALO,Kab. BOALEMO,"","","0.5002777777777778,122.36722222222221",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8805
8806,Batade Da'a,"",GORONTALO,Kab. BOALEMO,"","","0.4975,122.4475",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8806
8807,Batade Kiki,"",GORONTALO,Kab. BOALEMO,"","","0.5005555555555555,122.43861111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8807
8808,Biato,"",GORONTALO,Kab. BOALEMO,"","","0.47750000000000004,122.34638888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8808
8809,Bitila,"",GORONTALO,Kab. BOALEMO,"","","0.40647722222222227,122.11886249999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8809
8810,Dulawonu Kiki,"",GORONTALO,Kab. BOALEMO,"","","0.4786111111111111,122.13305555555554",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8810
8811,Dulawonu,"",GORONTALO,Kab. BOALEMO,"","","0.4791666666666667,122.12805555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8811
8812,Lahengo,"",GORONTALO,Kab. BOALEMO,"","","0.49944444444444447,122.38611111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8812
