Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
5921,Batulima Utara,"",KALIMANTAN SELATAN,Kab. TANAH LAUT,"","","-3.968888888888889,114.62472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5921
5997,Pamalikan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.7508333333333335,115.87888888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5997
5922,Datu,"",KALIMANTAN SELATAN,Kab. TANAH LAUT,"","","-4.0625,114.61638888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5922
5998,Pandangpandangan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.4030555555555555,116.17166666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5998
5924,Anak Payungpayungan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.380833333333333,115.83333333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5924
5999,Parak,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.5641666666666665,116.365",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5999
5925,Asam,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.0344444444444445,116.12916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5925
6000,Pardamaian Besar,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.656111111111111,116.38527777777779",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6000
5926,Bahu,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.9375,115.62388888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5926
6001,Pardamaian Kecil,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.6508333333333334,116.38194444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6001
5927,Bale,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.7847222222222223,116.31472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5927
6002,Payungpayungan ,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.384444444444445,115.83611111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6002
5928,Balipat,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.0094444444444446,116.05749999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5928
6003,Rambai,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.8691666666666666,116.11916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6003
